,SMILES,TITLE,TANIMOTO,AVG_TANIMOTO,Version_ID,Parent_ID,Supplier_ID,Compound_ID,CAS_number,Chemical_name,Catalog_ID,Supplier_status,Price_code,Salt_comment,Availability_amount,Availability_units,Supplier_name,Supplier_tier,Price_USD,Amount_mg
357,COc1cc(cc(c1)OC)Nc2c3c([nH]cn3)nc(n2)N,103866476,1.0,0.09150610246708502,13597816,13597815,48.0,STOCK6S-43891,,"N6-(3,5-dimethoxyphenyl)-9H-purine-2,6-diamine",83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
358,c1ccc(cc1)CNc2c3ccsc3ncn2,146608507,0.7142857142857142,0.095931230400621,3075873,3075872,42.0,F1441-0075,,,652.0,favorites,General,,12.0,mg,Life Chemicals,1.0,400.0,100.0
359,c1ccc(cc1)CNc2c3ccsc3ncn2,165954531,0.7142857142857142,0.095931230400621,3075873,3075872,119.0,STL227324,,,1530.0,favorites,Historical,,0.0,mg,Vitas M Labs,1.0,233.0,100.0
360,CCC1CC(CCO1)C(=O)NC(Cc2c[nH]c3c2cccc3)CO,150675188,0.512820512820513,0.12316617599424301,49926458,49926457,40.0,Z1630886358,,,1018.0,favorites,HTS_Collection,,96.4,mg,Enamine Screening Compounds,1.0,272.0,100.0
361,CSc1ccc(cc1)c2cc(=O)c3ccccc3o2,167021264,0.648148148148148,0.11438271574496399,42714137,42714136,119.0,STL290816,,,1529.0,favorites,Advanced,,283.0,mg,Vitas M Labs,1.0,274.0,100.0
362,COc1ccc(cc1)c2c(nco2)C(=O)NCc3ccccc3,150022757,1.0,0.152458176270276,16322214,16322213,7.0,G528-0411,,,9.0,favorites,DC,,1.0,mg,ChemDiv,1.0,1205.0,1000.0
363,c1cc(cc(c1)F)Nc2c3ccsc3ncn2,137738028,1.0,0.076970870553581,3343564,3343563,40.0,Z31202592,,,1018.0,favorites,Advanced_Collection,,421.0,mg,Enamine Screening Compounds,1.0,408.0,100.0
364,c1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)O)O,129138802,1.0,0.08075912985518299,493608,493607,7.0,D715-2444,,,9.0,favorites,NC,,7.0,mg,ChemDiv,1.0,533.0,100.0
365,c1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)O)O,166522782,1.0,0.08075912985518299,493608,493607,119.0,STK801609,,,1529.0,favorites,Historical,,1056.0,mg,Vitas M Labs,1.0,233.0,100.0
366,c1cc(ccc1CN2CCOCC2)NC(=O)NC3CCCCC3,166455897,0.448275862068966,0.121214965312181,7692787,7692786,119.0,STK483718,,,1529.0,favorites,Historical,,108.0,mg,Vitas M Labs,1.0,233.0,100.0
367,c1ccc(cc1)c2nc(cs2)C(=O)Nc3cnn(c3)C4CCOC4,146894818,0.48809523809523797,0.127168283428004,48617214,48617213,42.0,F6448-0518,,,652.0,favorites,General,,68.1,mg,Life Chemicals,1.0,400.0,100.0
368,CCn1c2ccccc2nc1c3c(non3)N,163665883,0.47368421052631604,0.083013986625267,1360661,1360660,40.0,Z1892061696,,,1018.0,favorites,Advanced_Collection,,385.3,mg,Enamine Screening Compounds,1.0,408.0,100.0
369,c1cc(ccc1Nc2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)F)N5CCOCC5,103852296,0.555555555555556,0.13490789387159902,1830909,1830908,48.0,STOCK6S-29367,,"5-fluoro-N2,N4-bis(4-morpholinophenyl)pyrimidine-2,4-diamine",83.0,favorites,SC,,179.0,mg,InterBioScreen,1.0,593.0,100.0
370,c1cc(ccc1Nc2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)F)N5CCOCC5,167140794,0.555555555555556,0.13490789387159902,1830909,1830908,119.0,STL381689,,,1529.0,favorites,Advanced,,2.0,mg,Vitas M Labs,1.0,274.0,100.0
371,c1ccc(cc1)C(=O)Nc2ccc(cc2)Oc3c4c5c(sc4ncn3)CCCC5,165962998,1.0,0.135559045415622,3064762,3064761,119.0,STL306198,,,1530.0,favorites,Historical,,0.0,mg,Vitas M Labs,1.0,233.0,100.0
372,Cc1cc2c([nH]1)ccc(c2F)OCc3ncnn3C,189730836,0.390804597701149,0.12467325238112,189730835,189730834,40.0,Z1715480068,,,1018.0,favorites,Advanced_Collection,,40.7,mg,Enamine Screening Compounds,1.0,408.0,100.0
373,COc1cc(ccc1OCCCN2CCOCC2)NC(=O)C34CC5CC(C3)CC(C5)C4,140586400,0.42156862745097995,0.129191236377403,6834299,6834298,7.0,8018-3959,,,9.0,favorites,DC,,2.0,mg,ChemDiv,1.0,1205.0,1000.0
374,COc1ccc(cc1)Nc2c(cnc(n2)Nc3ccc(cc3)OC)F,103678685,0.43589743589743607,0.11441359761205802,1288411,1288410,48.0,STOCK3S-67273,,"5-fluoro-N2,N4-bis(4-methoxyphenyl)pyrimidine-2,4-diamine",83.0,favorites,SC,,237.0,mg,InterBioScreen,1.0,593.0,100.0
375,COc1ccc(cc1)Nc2c(cnc(n2)Nc3ccc(cc3)OC)F,155046161,0.43589743589743607,0.11441359761205802,1288411,1288410,104.0,7915471,,"5-fluoro-N,N'-bis(4-methoxyphenyl)-2,4-pyrimidinediamine",994.0,favorites,1,,50.0,mg,ChemBridge,1.0,217.0,100.0
376,COc1ccc(cc1)Nc2c(cnc(n2)Nc3ccc(cc3)OC)F,166798647,0.43589743589743607,0.11441359761205802,1288411,1288410,119.0,STK862913,,,1529.0,favorites,Historical,,80.0,mg,Vitas M Labs,1.0,233.0,100.0
377,CC(C)(C)c1cc(n(n1)c2ccccc2)NC(=O)Nc3cccc(c3Cl)Cl,163816836,1.0,0.128313236428895,10794751,10794750,40.0,Z2216889245,,,1018.0,favorites,HTS_Collection,,324.5,mg,Enamine Screening Compounds,1.0,272.0,100.0
378,c1ccc(cc1)Nc2ccnc(n2)Nc3ccccc3,103637092,1.0,0.06673956080817099,4482950,4482949,48.0,STOCK3S-13282,,"N2,N4-diphenylpyrimidine-2,4-diamine",83.0,favorites,SC,,192.0,mg,InterBioScreen,1.0,593.0,100.0
379,CN1CCC(CC1)COc2cc3c(cc2OC)c(ncn3)Nc4ccc(cc4F)Br,146896381,0.8051948051948051,0.120797310795595,10778617,10778616,42.0,F9995-0087,,,652.0,favorites,General,,930.6,mg,Life Chemicals,1.0,400.0,100.0
380,c1ccc(cc1)C(=O)c2ccc3c(c2)nc[nH]3,163733396,0.612244897959184,0.116262471569658,31412895,31412894,40.0,Z1250208660,,,1018.0,favorites,HTS_Collection,,223.0,mg,Enamine Screening Compounds,1.0,272.0,100.0
381,c1cc(ccc1c2c(n(cn2)C3CCCCC3)c4ccc(o4)C(=O)NC5CC5)F,129267717,0.554054054054054,0.09448740313684698,32724860,32724859,7.0,L537-1094,,,9.0,favorites,NC,,93.0,mg,ChemDiv,1.0,533.0,100.0
382,COc1ccc(cc1)CC(=O)Nc2c(ccs2)C(=O)N,137684515,1.0,0.142045981803246,3045462,3045461,40.0,Z29084341,,,1018.0,favorites,Advanced_Collection,,120.5,mg,Enamine Screening Compounds,1.0,408.0,100.0
383,c1ccc(c(c1)/C=C\2/c3ccccc3NC2=O)O,167009561,1.0,0.123651209568529,46568548,46568547,119.0,STL289236,,,1529.0,favorites,Advanced,,139.0,mg,Vitas M Labs,1.0,274.0,100.0
384,Cc1c(nc(nn1)Nc2ccc(cc2)S(=O)(=O)N)O,166376771,0.411764705882353,0.12314820290152,30370871,30370870,119.0,STK612812,,,1529.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
385,COc1ccc(cc1)CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(cc5)F,165901571,1.0,0.142575132762988,534476,534475,119.0,STL301859,,,1530.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
386,COc1ccc(cc1)c2c3c(ncnc3oc2c4ccc(cc4)OC)N,166175288,1.0,0.10692613376781801,1990422,1990421,119.0,STK281593,,,1529.0,favorites,Advanced,,140.0,mg,Vitas M Labs,1.0,274.0,100.0
387,c1ccc2c(c1)[nH]c(n2)c3cc4cc(ccc4oc3=O)Br,103513099,0.433734939759036,0.112555012885769,1404560,1404559,48.0,STOCK1S-12856,,3-(1H-benzo[d]imidazol-2-yl)-6-bromo-2H-chromen-2-one,83.0,favorites,SC,,178.0,mg,InterBioScreen,1.0,593.0,100.0
388,c1ccc2c(c1)[nH]c(n2)c3cc4cc(ccc4oc3=O)Br,110352960,0.433734939759036,0.112555012885769,1404560,1404559,42.0,F0150-0023,,,652.0,favorites,General,,58.2,mg,Life Chemicals,1.0,400.0,100.0
389,c1ccc2c(c1)[nH]c(n2)c3cc4cc(ccc4oc3=O)Br,154930037,0.433734939759036,0.112555012885769,1404560,1404559,104.0,6627098,,3-(1H-benzimidazol-2-yl)-6-bromo-2H-chromen-2-one,994.0,favorites,1,,30.0,mg,ChemBridge,1.0,217.0,100.0
390,c1ccc2c(c1)[nH]c(n2)c3cc4cc(ccc4oc3=O)Br,166862052,0.433734939759036,0.112555012885769,1404560,1404559,119.0,STL296122,,,1529.0,favorites,Historical,,1213.0,mg,Vitas M Labs,1.0,233.0,100.0
391,COC(=O)c1ccc(cc1)c2c3ccccc3c(nn2)Nc4ccc(cc4)OC(F)(F)Cl,146303594,1.0,0.116287302533507,6775999,6775998,7.0,8012-0401,,,9.0,favorites,DC,,29.0,mg,ChemDiv,1.0,1205.0,1000.0
392,COC(=O)c1ccc(cc1)c2c3ccccc3c(nn2)Nc4ccc(cc4)OC(F)(F)Cl,166620820,1.0,0.116287302533507,6775999,6775998,119.0,STK765420,,,1529.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
393,Cc1cccc(c1)c2nc(cs2)c3ccc(cc3)S(=O)(=O)C,138129780,0.563636363636364,0.12688756529359801,11983516,11983515,40.0,Z118594884,,,1018.0,favorites,Advanced_Collection,,203.3,mg,Enamine Screening Compounds,1.0,408.0,100.0
394,c1ccc(cc1)Cc2nnc(s2)NC(=O)c3ccco3,103779928,1.0,0.139688299832763,2750524,2750523,48.0,STOCK5S-24219,,"N-(5-benzyl-1,3,4-thiadiazol-2-yl)furan-2-carboxamide",83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
395,c1ccc(cc1)Cc2nnc(s2)NC(=O)c3ccco3,146087057,1.0,0.139688299832763,2750524,2750523,7.0,1355-0142,,,9.0,favorites,DC,,5.0,mg,ChemDiv,1.0,1205.0,1000.0
396,c1ccc(cc1)Cc2nnc(s2)NC(=O)c3ccco3,150891157,1.0,0.139688299832763,2750524,2750523,40.0,Z27474545,,,1018.0,favorites,HTS_Collection,,233.7,mg,Enamine Screening Compounds,1.0,272.0,100.0
397,c1ccc(cc1)Cc2nnc(s2)NC(=O)c3ccco3,166132016,1.0,0.139688299832763,2750524,2750523,119.0,STK386003,,,1529.0,favorites,Allium,,168.0,mg,Vitas M Labs,1.0,326.0,100.0
398,c1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccc(cc4)Cl,100366255,1.0,0.133340565301684,16142091,16142090,7.0,E136-0592,,,9.0,favorites,DC,,62.0,mg,ChemDiv,1.0,1205.0,1000.0
399,c1ccnc(c1)c2c(c3n(n2)CCC3)c4ccnc5c4ccc(c5)O,152543447,0.517241379310345,0.125773217928484,30151569,30151568,42.0,F9995-0144,,,652.0,favorites,General,,28154.9,mg,Life Chemicals,1.0,400.0,100.0
400,c1ccc(cc1)CSc2ccccc2C(=O)Nc3cccnc3,155127838,0.6615384615384621,0.13843784156403502,2284088,2284087,104.0,9032162,,2-(benzylthio)-N-3-pyridinylbenzamide,994.0,favorites,2,,30.0,mg,ChemBridge,1.0,304.0,100.0
401,c1cc(cc(c1)F)Nc2c3ccsc3ncn2,137738028,0.75,0.072434095221901,3343564,3343563,40.0,Z31202592,,,1018.0,favorites,Advanced_Collection,,421.0,mg,Enamine Screening Compounds,1.0,408.0,100.0
402,c1cc2ccc(nc2c(c1)O)/C=C/c3ccc(cc3)C(=O)O,146209340,0.615384615384615,0.101302753582261,25911503,25911502,7.0,4896-3377,,,9.0,favorites,DC,,1.0,mg,ChemDiv,1.0,1205.0,1000.0
403,c1cc(ccc1Nc2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)F)N5CCOCC5,103852296,0.548780487804878,0.12653125823698402,1830909,1830908,48.0,STOCK6S-29367,,"5-fluoro-N2,N4-bis(4-morpholinophenyl)pyrimidine-2,4-diamine",83.0,favorites,SC,,179.0,mg,InterBioScreen,1.0,593.0,100.0
404,c1cc(ccc1Nc2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)F)N5CCOCC5,167140794,0.548780487804878,0.12653125823698402,1830909,1830908,119.0,STL381689,,,1529.0,favorites,Advanced,,2.0,mg,Vitas M Labs,1.0,274.0,100.0
405,Cc1cc(ccc1OC)Nc2c3cc(ccc3ncn2)S(=O)(=O)C,163754345,0.47311827956989205,0.127338287909337,75995381,75995380,40.0,Z1874023305,,,1018.0,favorites,HTS_Collection,,230.4,mg,Enamine Screening Compounds,1.0,272.0,100.0
406,c1cc2cnc(nc2nc1)N,163716715,0.384615384615385,0.08789130942180098,43478596,43478595,40.0,Z2146515134,,,1018.0,favorites,HTS_Collection,,,,Enamine Screening Compounds,1.0,272.0,100.0
407,C1CCc2c(c(c(s2)NC(=O)C3CC3)C(=O)N)C1,108364883,1.0,0.12890284980934,1448525,1448524,42.0,F0317-0046,,,652.0,favorites,General,,1739.2,mg,Life Chemicals,1.0,400.0,100.0
408,C1CCc2c(c(c(s2)NC(=O)C3CC3)C(=O)N)C1,154803374,1.0,0.12890284980934,1448525,1448524,104.0,5545088,,"2-[(cyclopropylcarbonyl)amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide",994.0,favorites,1,,50.0,mg,ChemBridge,1.0,217.0,100.0
409,C1CCc2c(c(c(s2)NC(=O)C3CC3)C(=O)N)C1,165989337,1.0,0.12890284980934,1448525,1448524,119.0,STK124515,,,1529.0,favorites,Historical,,274.0,mg,Vitas M Labs,1.0,233.0,100.0
410,COC(=O)c1ccc(cc1)Nc2c3c([nH]cn3)ncn2,157443722,1.0,0.107745928338452,4934119,4934118,42.0,F0578-0019,,,652.0,favorites,General,,45.0,mg,Life Chemicals,1.0,400.0,100.0
411,COC(=O)c1ccc(cc1)Nc2c3c([nH]cn3)ncn2,166786400,1.0,0.107745928338452,4934119,4934118,119.0,STK944571,,,1529.0,favorites,Allium,,108.0,mg,Vitas M Labs,1.0,326.0,100.0
412,CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C(Cc1ccc(cc1)OC(=O)C(C)(C)C)NC(=O)OC(C)(C)C,112293559,0.566265060240964,0.126593779583508,4784412,4784411,48.0,STOCK1N-04409,,"12-(3-amino-3-oxopropyl)-9-(sec-butyl)-2,2-dimethyl-4,7,10-trioxo-6-(4-(pivaloyloxy)benzyl)-3-oxa-5,8,11-triazatridecan-13-oic acid",83.0,favorites,RDNC,,10.0,mg,InterBioScreen,1.0,1425.0,100.0
413,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,177191623,1.0,0.125251408663994,23296409,19231418,40.0,Z2568722545,,,1018.0,favorites,Advanced_Collection,,876.5,mg,Enamine Screening Compounds,1.0,408.0,100.0
414,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,188867245,1.0,0.125251408663994,23296409,19231418,11.0,LAS 31066577,,,654.0,favorites,LAS,,,,ASINEX - SC,1.0,833.0,100.0
415,c1cc(ccc1NC(=O)c2ccc3c(c2)OCCCO3)OCCN4CCOCC4,129241527,0.40952380952381,0.125364049173059,32671280,32671279,7.0,J031-1878,,,9.0,favorites,NC,,251.0,mg,ChemDiv,1.0,533.0,100.0
416,c1cc(ccc1NC(=O)c2ccc3c(c2)OCCCO3)OCCN4CCOCC4,167055505,0.40952380952381,0.125364049173059,32671280,32671279,119.0,STL430147,,,1529.0,favorites,Historical,,57.0,mg,Vitas M Labs,1.0,233.0,100.0
417,Cn1c2c(cn1)c(ncn2)NCc3ccc(cc3)O,127409661,0.297619047619048,0.067789145582888,29999959,29999958,40.0,Z285886988,,,1018.0,favorites,HTS_Collection,,282.6,mg,Enamine Screening Compounds,1.0,272.0,100.0
418,c1ccc(cc1)c2cc(c(s2)C(=O)NN)N,151117077,0.7317073170731708,0.12318177317896198,2862154,2862153,40.0,Z56987720,,,1018.0,favorites,HTS_Collection,,426.4,mg,Enamine Screening Compounds,1.0,272.0,100.0
419,c1cc(c(cc1NC(=O)c2cc(cc(c2O)Br)Br)Cl)Cl,166113086,1.0,0.127056042493915,2741767,2741766,119.0,STK365940,,,1529.0,favorites,Advanced,,1.0,mg,Vitas M Labs,1.0,274.0,100.0
420,c1cc(ccc1NC(=O)c2cc(cc(c2O)Cl)Cl)Br,166829526,1.0,0.129923015783385,5120476,5120475,119.0,STK956037,,,1529.0,favorites,Advanced,,55.0,mg,Vitas M Labs,1.0,274.0,100.0
421,CCN(CC)c1ccc(c(c1)O)C=O,112051677,0.6857142857142859,0.114295286233586,489804,489803,42.0,F0349-2030,,,652.0,favorites,General,,23876.2,mg,Life Chemicals,1.0,400.0,100.0
422,CCN(CC)c1ccc(c(c1)O)C=O,150016865,0.6857142857142859,0.114295286233586,489804,489803,7.0,0099-0283,,,9.0,favorites,DC,,,,ChemDiv,1.0,1205.0,1000.0
423,CCN(CC)c1ccc(c(c1)O)C=O,167008407,0.6857142857142859,0.114295286233586,489804,489803,119.0,STL118123,,,1529.0,favorites,Historical,,1000.0,mg,Vitas M Labs,1.0,233.0,100.0
424,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,163814364,1.0,0.123599565779671,901601,901600,40.0,Z2210694606,,,1018.0,favorites,HTS_Collection,,,,Enamine Screening Compounds,1.0,272.0,100.0
425,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,167104642,1.0,0.123599565779671,901601,901600,119.0,STL373576,,,1529.0,favorites,Historical,,1000.0,mg,Vitas M Labs,1.0,233.0,100.0
426,c1ccc(cc1)CNc2c3ccccc3ncn2,137916411,1.0,0.101261506397201,1327878,1327877,40.0,Z57161635,,,1018.0,favorites,Advanced_Collection,,208.7,mg,Enamine Screening Compounds,1.0,408.0,100.0
427,c1ccc(cc1)CNc2c3ccccc3ncn2,158830327,1.0,0.101261506397201,1327878,1327877,48.0,STOCK7S-53808,,N-benzylquinazolin-4-amine,83.0,favorites,SC,,,,InterBioScreen,1.0,593.0,100.0
428,Cc1ccc(cc1)Nc2c3c(nc(n2)NCCO)n(cn3)C(C)C,166834454,0.5185185185185179,0.109960923050326,50404518,50404517,119.0,STK964649,,,1529.0,favorites,Historical,,98.0,mg,Vitas M Labs,1.0,233.0,100.0
429,Cn1c2c(c(ccn2)Nc3ccc(cc3F)F)c(=O)n(c1=O)C,146683422,0.407407407407407,0.094048022760863,16852213,16852212,42.0,F2455-0594,,,652.0,favorites,General,,111.3,mg,Life Chemicals,1.0,400.0,100.0
430,c1ccnc(c1)Nc2ccccn2,166151491,0.6896551724137929,0.08156098401837401,507880,507879,119.0,STK286086,,,1529.0,favorites,Allium,,141.0,mg,Vitas M Labs,1.0,326.0,100.0
431,c1ccnc(c1)Nc2ccccn2,177166440,0.6896551724137929,0.08156098401837401,507880,507879,40.0,Z56943776,,,1018.0,favorites,Advanced_Collection,,2028.2,mg,Enamine Screening Compounds,1.0,408.0,100.0
432,c1cc2c(c[nH]c2nc1)c3csc(n3)N,163661185,0.647058823529412,0.062131375259387,29565516,29565515,40.0,Z235362283,,,1018.0,favorites,Advanced_Collection,,35.9,mg,Enamine Screening Compounds,1.0,408.0,100.0
433,Cc1ccc(cc1C)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,108365883,1.0,0.132357172219446,5393098,5393097,42.0,F0328-0539,,,652.0,favorites,General,,569.7,mg,Life Chemicals,1.0,400.0,100.0
434,c1ccc(c(c1)NC(=O)c2ccc(o2)Cl)N3CCCCC3,151312641,1.0,0.140147695724173,18908671,18908670,40.0,Z119335440,,,1018.0,favorites,HTS_Collection,,424.3,mg,Enamine Screening Compounds,1.0,272.0,100.0
435,Cc1cc2c(cc1C)nc(cn2)c3ccccc3,99916528,1.0,0.096885506944286,594835,594834,7.0,1963-0101,,,9.0,favorites,NC,,1.0,mg,ChemDiv,1.0,533.0,100.0
436,Cc1cc2c(cc1C)nc(cn2)c3ccccc3,146600978,1.0,0.096885506944286,594835,594834,42.0,F1284-0835,,,652.0,favorites,General,,16.0,mg,Life Chemicals,1.0,400.0,100.0
437,Cc1cc2c(cc1C)nc(cn2)c3ccccc3,151490556,1.0,0.096885506944286,594835,594834,40.0,Z234853442,,,1018.0,favorites,HTS_Collection,,,,Enamine Screening Compounds,1.0,272.0,100.0
438,c1ccnc(c1)CN(c2ccc(cc2)F)C(=O)c3csc(n3)c4ccco4,151791370,0.5625,0.135950462211778,44539958,44539957,40.0,Z739033438,,,1018.0,favorites,HTS_Collection,,224.0,mg,Enamine Screening Compounds,1.0,272.0,100.0
439,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,151194118,1.0,0.131707132349646,902486,902485,40.0,Z89277543,,,1018.0,favorites,Advanced_Collection,,,,Enamine Screening Compounds,1.0,408.0,100.0
440,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,166391003,1.0,0.131707132349646,902486,902485,119.0,STK627350,,,1529.0,favorites,Historical,,75.0,mg,Vitas M Labs,1.0,233.0,100.0
441,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,188867210,1.0,0.131707132349646,902486,902485,11.0,LAS 30875768,,,654.0,favorites,LAS,,,,ASINEX - SC,1.0,833.0,100.0
442,c1ccc2c(c1)c3c([nH]2)-c4c(c[nH]n4)CC3,103548666,1.0,0.07773870225481,1368861,1368860,48.0,STOCK1S-77935,,"2,4,5,10-tetrahydropyrazolo[3,4-a]carbazole",83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
443,c1ccc2c(c1)c3c([nH]2)-c4c(c[nH]n4)CC3,109592582,1.0,0.07773870225481,1368861,1368860,7.0,D090-0041,,,9.0,favorites,DC,,130.0,mg,ChemDiv,1.0,1205.0,1000.0
444,c1ccc2c(c1)c3c([nH]2)-c4c(c[nH]n4)CC3,166530109,1.0,0.07773870225481,1368861,1368860,119.0,STK832940,,,1529.0,favorites,Historical,,70.0,mg,Vitas M Labs,1.0,233.0,100.0
445,COc1ccc(cc1)Nc2c(cnc(n2)Nc3ccc(cc3)OC)F,103678685,1.0,0.116261294213129,1288411,1288410,48.0,STOCK3S-67273,,"5-fluoro-N2,N4-bis(4-methoxyphenyl)pyrimidine-2,4-diamine",83.0,favorites,SC,,237.0,mg,InterBioScreen,1.0,593.0,100.0
446,COc1ccc(cc1)Nc2c(cnc(n2)Nc3ccc(cc3)OC)F,155046161,1.0,0.116261294213129,1288411,1288410,104.0,7915471,,"5-fluoro-N,N'-bis(4-methoxyphenyl)-2,4-pyrimidinediamine",994.0,favorites,1,,50.0,mg,ChemBridge,1.0,217.0,100.0
447,COc1ccc(cc1)Nc2c(cnc(n2)Nc3ccc(cc3)OC)F,166798647,1.0,0.116261294213129,1288411,1288410,119.0,STK862913,,,1529.0,favorites,Historical,,80.0,mg,Vitas M Labs,1.0,233.0,100.0
448,c1cc(ccc1Nc2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)F)N5CCOCC5,103852296,1.0,0.11279912301307901,1830909,1830908,48.0,STOCK6S-29367,,"5-fluoro-N2,N4-bis(4-morpholinophenyl)pyrimidine-2,4-diamine",83.0,favorites,SC,,179.0,mg,InterBioScreen,1.0,593.0,100.0
449,c1cc(ccc1Nc2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)F)N5CCOCC5,167140794,1.0,0.11279912301307901,1830909,1830908,119.0,STL381689,,,1529.0,favorites,Advanced,,2.0,mg,Vitas M Labs,1.0,274.0,100.0
450,COc1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccccc4,146598982,1.0,0.13064451393648102,1356211,1356210,42.0,F1218-1281,,,652.0,favorites,General,,53.0,mg,Life Chemicals,1.0,400.0,100.0
451,COc1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccccc4,154916707,1.0,0.13064451393648102,1356211,1356210,104.0,6513926,,"3-(4-methoxyphenyl)-N,1-diphenyl-1H-pyrazole-4-carboxamide",994.0,favorites,2,,50.0,mg,ChemBridge,1.0,304.0,100.0
452,c1cc(cc(c1)OCc2ccc(cc2Cl)Cl)/C=C/3\C(=O)NC(=O)S3,167022730,1.0,0.132664613021042,46568819,46568818,119.0,STL282831,,,1529.0,favorites,Advanced,,154.0,mg,Vitas M Labs,1.0,274.0,100.0
453,Cc1cccc(c1)C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,165993474,1.0,0.138711863547414,1278243,1278242,119.0,STK093139,,,1529.0,favorites,Historical,,438.0,mg,Vitas M Labs,1.0,233.0,100.0
454,c1ccc(cc1)C(=O)Nc2ccccc2c3c(=O)[nH]c4ccccc4n3,146747902,1.0,0.129099195899173,2285322,2285321,42.0,F3032-0086,,,652.0,favorites,General,,21.6,mg,Life Chemicals,1.0,400.0,100.0
455,c1ccc(cc1)CCC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,146174431,1.0,0.14159344602890198,1557075,1557074,7.0,3992-2143,,,9.0,favorites,DC,,1.0,mg,ChemDiv,1.0,1205.0,1000.0
456,c1ccc(cc1)CCC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,166811062,1.0,0.14159344602890198,1557075,1557074,119.0,STL069586,,,1529.0,favorites,Historical,,115.0,mg,Vitas M Labs,1.0,233.0,100.0
457,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,177191623,0.7464788732394371,0.12849380138635,23296409,19231418,40.0,Z2568722545,,,1018.0,favorites,Advanced_Collection,,876.5,mg,Enamine Screening Compounds,1.0,408.0,100.0
458,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,188867245,0.7464788732394371,0.12849380138635,23296409,19231418,11.0,LAS 31066577,,,654.0,favorites,LAS,,,,ASINEX - SC,1.0,833.0,100.0
459,c1ccc(c(c1)c2c(=O)[nH]c3ccccc3n2)NC(=O)c4ccco4,146747910,1.0,0.118359178740175,3513272,3513271,42.0,F3032-0098,,,652.0,favorites,General,,24.0,mg,Life Chemicals,1.0,400.0,100.0
460,c1ccc(c(c1)c2nc(c(o2)N)C(=O)N)Cl,167044507,1.0,0.12737446472914998,8868702,8868701,119.0,STL178832,,,1529.0,favorites,Advanced,,23.0,mg,Vitas M Labs,1.0,274.0,100.0
461,c1cc2c(cc1Nc3nccc(n3)C(F)(F)F)CC(=O)N2,141408355,0.50561797752809,0.12444281545321198,45649904,45649903,40.0,Z1199266078,,,1018.0,favorites,Advanced_Collection,,62.4,mg,Enamine Screening Compounds,1.0,408.0,100.0
462,c1ccc(cc1)c2cc(c(s2)N)C(=O)N,151111761,1.0,0.12365912534379199,859659,859658,40.0,Z56884070,,,1018.0,favorites,Advanced_Collection,,19471.5,mg,Enamine Screening Compounds,1.0,408.0,100.0
463,c1ccc(cc1)c2cc(c(s2)N)C(=O)N,152525051,1.0,0.12365912534379199,859659,859658,42.0,F0863-0293,,,652.0,favorites,General,,28661.8,mg,Life Chemicals,1.0,400.0,100.0
