SMILES,TITLE,TANIMOTO,AVG_TANIMOTO,Version_ID,Parent_ID,Supplier_ID,Compound_ID,CAS_number,Chemical_name,Catalog_ID,Supplier_status,Price_code,Salt_comment,Availability_amount,Availability_units,Supplier_name,Supplier_tier,Price_USD,Amount_mg
COc1cc2c(cc1OC)C(=NCC2)c3cccc(c3)Cl,112371046,1.000000000000000,0.125408395033547,5837205,5837204,60,MB00254,NA,"1-(3-chlorophenyl)-6,7-dimethoxy-3,4-dihydroisoquinoline",501,favorites,NA,NA,2462.0,mg,Maybridge,1,NA,NA
COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,158334369,0.466666666666667,0.120002525871644,876432,876431,61,OSSL_882918,NA,(3-Chloro-4-fluoro-phenyl)-[7-methoxy-6-(3-morpholin-4-yl-propoxy)-quinazolin-4-yl]-amine,163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,163685423,0.466666666666667,0.120002525871644,876432,876431,40,Z1551429741,NA,NA,1018,favorites,Advanced_Collection,NA,NA,NA,Enamine Screening Compounds,1,408.0,100.0
COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,166385094,0.466666666666667,0.120002525871644,876432,876431,119,STK621310,NA,NA,1529,favorites,Historical,NA,143.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc2c(c1)c(c[nH]2)c3ccnc(n3)N,153538561,1.000000000000000,0.067437290301441,31627771,31627770,332,IBS-B0017157,289628-76-8,NA,778,standard,NA,NA,NA,NA,Alinda Chemical,3,NA,NA
c1ccc2c(c1)c(c[nH]2)c3ccnc(n3)N,190355368,1.000000000000000,0.067437290301441,31627771,31627770,1380,STT-00394523,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
Cc1c(cccc1Cl)Nc2c3cc[nH]c3ncn2,181297421,0.345794392523364,0.124110628326016,181297420,181297419,64,5791684,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3)Cl,124451582,1.000000000000000,0.105645298756969,36728327,36728326,45,AR-434/43382608,NA,"N-(4-chlorophenyl)-N-(6,7-dimethoxy-4-quinazolinyl)amine",137,preferred,S01,NA,275.4,mg,Specs,2,411.0,100.0
c1ccc(cc1)c2ccc(cc2)C(=O)CC(CC(=O)c3ccc(cc3)c4ccccc4)c5ccccc5C(=O)O,147494436,0.358974358974359,0.107416617753206,7705660,7705659,61,OSSK_589062,NA,NA,163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)c2ccc(cc2)C(=O)CC(CC(=O)c3ccc(cc3)c4ccccc4)c5ccccc5C(=O)O,190126038,0.358974358974359,0.107416617753206,7705660,7705659,1380,STT-00140549,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
c1c(c(cc2c1OCO2)Cl)/C=C\3/C(=O)NC(=O)S3,133320071,1.000000000000000,0.121494330856230,46396001,46396000,61,OSSK_767861,NA,NA,163,standard,NA,NA,162.0,mg,Princeton BioMolecular Research,3,NA,NA
c1c(c(cc2c1OCO2)Cl)/C=C\3/C(=O)NC(=O)S3,166208535,1.000000000000000,0.121494330856230,46396001,46396000,119,STK244814,NA,NA,1529,favorites,Advanced,NA,162.0,mg,Vitas M Labs,1,274.0,100.0
COc1cc2c(cc1OC)ncnc2Sc3ccc(cc3)Cl,112352986,0.583333333333333,0.129315016879625,5823833,5823832,60,GK03232,NA,"4-[(4-chlorophenyl)thio]-6,7-dimethoxyquinazoline",501,favorites,NA,NA,9351.0,mg,Maybridge,1,NA,NA
c1cc(ccc1c2cc3c(s2)c(ncn3)SCC(=O)O)Br,138033176,1.000000000000000,0.100436256426141,2867948,2867947,40,Z92591327,NA,NA,1018,favorites,Advanced_Collection,NA,18508.7,mg,Enamine Screening Compounds,1,408.0,100.0
Cc1ccc(cc1)C(=O)c2c(nc(s2)Nc3ccccc3)N,129155603,0.860465116279070,0.123348946625731,32813508,32813507,7,F091-0008,NA,NA,9,favorites,NC,NA,5.0,mg,ChemDiv,1,533.0,100.0
c1ccc(c(c1)C(=O)O)Nc2ccnc(n2)Nc3cccc(c3)O,155705913,1.000000000000000,0.077731130523585,50892016,50892015,64,7126238,NA,NA,516,standard,NA,NA,47.0,mg,Otava,3,NA,NA
CC(c1ccccc1)NC(=O)c2cnc(nc2)Nc3ccc(cc3Cl)Cl,183777984,0.446808510638298,0.118959497842421,183777983,183777982,64,9428429,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1cnccc1NC(=O)C2CCC(CC2)C(=O)Nc3ccncc3,138370708,0.783783783783784,0.143973708287685,24012512,24012511,40,Z255132862,NA,NA,1018,favorites,HTS_Collection,NA,54.0,mg,Enamine Screening Compounds,1,272.0,100.0
Cc1cc(nc(n1)N2CCN(CC2)C(=O)Nc3ccc(cc3)OC)N4CCN(CC4)C,100565532,0.446808510638298,0.124203452987508,16360353,16360352,7,G868-1027,NA,NA,9,favorites,DC,NA,1.0,mg,ChemDiv,1,1205.0,1000.0
COc1cc(cnc1N)Cl,163714187,0.553191489361702,0.121452404523673,32275545,32275544,40,Z2326990066,NA,NA,1018,favorites,HTS_Collection,NA,187.5,mg,Enamine Screening Compounds,1,272.0,100.0
CCCS(=O)(=O)Nc1c(cno1)c2ccc(cc2)Cl,179790228,0.400000000000000,0.132922903197799,179790227,179790226,64,2077308,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
COc1cc2c(cc1OC)ncnc2Sc3ccc(cc3)Cl,112352986,0.564516129032258,0.121799618267544,5823833,5823832,60,GK03232,NA,"4-[(4-chlorophenyl)thio]-6,7-dimethoxyquinazoline",501,favorites,NA,NA,9351.0,mg,Maybridge,1,NA,NA
COc1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccc(cc4)Cl,138886503,1.000000000000000,0.140645864523576,43825034,43825033,580,PB28239562,NA,NA,1095,standard,NA,NA,427.5,mg,UORSY,3,NA,NA
CCCCc1ccc(cc1)Nc2nc3c(c(n2)N4CCCC4)nc[nH]3,146861497,0.518072289156627,0.123222399888670,31253778,31253777,42,F5955-0092,NA,NA,652,favorites,General,NA,39.0,mg,Life Chemicals,1,400.0,100.0
c1cc(ccc1c2c(non2)N)Br,104383237,0.442307692307692,0.088160512053058,9873588,9873587,27,A4372/0186671,NA,NA,50,standard,NA,NA,248.0,mg,Chemical Block,3,NA,NA
c1cc(ccc1c2c(non2)N)Br,140595430,0.442307692307692,0.088160512053058,9873588,9873587,7,8019-6671,NA,NA,9,favorites,DC,NA,1.0,mg,ChemDiv,1,1205.0,1000.0
c1cc(ccc1c2c(non2)N)Br,163493446,0.442307692307692,0.088160512053058,9873588,9873587,580,PB1213763638,NA,NA,1095,standard,NA,NA,NA,NA,UORSY,3,NA,NA
c1cc(ccc1c2c(non2)N)Br,163659052,0.442307692307692,0.088160512053058,9873588,9873587,40,Z1213686170,NA,NA,1018,favorites,Advanced_Collection,NA,28611.4,mg,Enamine Screening Compounds,1,408.0,100.0
c1cc(ccc1c2c(non2)N)Br,166652200,0.442307692307692,0.088160512053058,9873588,9873587,119,STK692846,NA,NA,1529,favorites,Historical,NA,74.0,mg,Vitas M Labs,1,233.0,100.0
c1cc(ccc1c2c(non2)N)Br,168552338,0.442307692307692,0.088160512053058,9873588,9873587,61,OSSK_719468,NA,"4-(4-bromophenyl)-1,2,5-oxadiazol-3-amine",163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
c1cc(ccc1c2c(non2)N)Br,168954927,0.442307692307692,0.088160512053058,9873588,9873587,64,7119988798,NA,NA,516,standard,NA,NA,1000.0,mg,Otava,3,NA,NA
c1cc(ccc1c2c(non2)N)Br,190233493,0.442307692307692,0.088160512053058,9873588,9873587,1380,STT-00253991,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
CCCNC(=O)c1c(c(c([nH]1)C)C(=O)C)C,150996835,0.400000000000000,0.115723670433391,3475452,3475451,40,Z33030355,NA,NA,1018,favorites,HTS_Collection,NA,11.6,mg,Enamine Screening Compounds,1,272.0,100.0
c1cc(ccc1c2ccnc(n2)N)F,167042405,0.566037735849057,0.075900813710196,904250,904249,119,STL176685,NA,NA,1529,favorites,Historical,NA,2.0,mg,Vitas M Labs,1,233.0,100.0
C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@@]3([C@@H]([C@H]([C@@H](O3)CO)O)O)CO)O)O)O)O)O)O)O,112319653,1.000000000000000,0.047811297603796,35780490,26424089,48,STOCK1N-54169,NA,"(2S,3R,4S,5S,6R)-2-(((2R,3R,4R,5S)-3,4-dihydroxy-2,5-bis(hydroxymethyl)tetrahydrofuran-2-yl)oxy)-6-((((2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)methyl)tetrahydro-",83,favorites,GNC,5 H2O,300.0,mg,InterBioScreen,1,2299.0,100.0
CN1CCN(CC1)c2ccc(cc2)NC(=O)c3ccc(o3)c4ccc(cc4)Br,103711464,1.000000000000000,0.129212776484488,2310484,2310483,48,STOCK4S-11922,NA,5-(4-bromophenyl)-N-(4-(4-methylpiperazin-1-yl)phenyl)furan-2-carboxamide,83,favorites,SCD,NA,223.0,mg,InterBioScreen,1,296.0,100.0
CN1CCN(CC1)c2ccc(cc2)NC(=O)c3ccc(o3)c4ccc(cc4)Br,158263754,1.000000000000000,0.129212776484488,2310484,2310483,61,OSSL_049160,NA,5-(4-Bromo-phenyl)-furan-2-carboxylic acid [4-(4-methyl-piperazin-1-yl)-phenyl]-amide,163,standard,NA,NA,100.0,mg,Princeton BioMolecular Research,3,NA,NA
CN1CCN(CC1)c2ccc(cc2)NC(=O)c3ccc(o3)c4ccc(cc4)Br,166185762,1.000000000000000,0.129212776484488,2310484,2310483,119,STK327951,NA,NA,1529,favorites,Historical,NA,183.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)Cc2nc([nH]n2)c3cnn4c3cccc4,142306041,0.337349397590361,0.068395347862357,32405736,32405735,104,58224226,NA,"3-(3-benzyl-1H-1,2,4-triazol-5-yl)pyrazolo[1,5-a]pyridine",994,favorites,4,NA,1.0,mg,ChemBridge,1,151.0,20.0
c1ccc(cc1)c2c(c3ncc(c(n3n2)c4ccccc4)S(=O)(=O)c5ccccc5)Br,168559270,1.000000000000000,0.123617168980739,8239738,8239737,45,AJ-916/40876353,NA,"3-bromo-2,7-diphenylpyrazolo[1,5-a]pyrimidin-6-yl phenyl sulfone",137,preferred,S01,NA,109.7,mg,Specs,2,411.0,100.0
Cc1cc2c([nH]1)ccc(c2F)OCc3ncnn3C,189730836,0.390243902439024,0.112097365980496,189730835,189730834,40,Z1715480068,NA,NA,1018,favorites,Advanced_Collection,NA,40.7,mg,Enamine Screening Compounds,1,408.0,100.0
COc1cccc(c1)NC(=O)Nc2nnc(s2)c3ccncc3,103642186,1.000000000000000,0.127709095633746,1456962,1456961,48,STOCK3S-19475,NA,"1-(3-methoxyphenyl)-3-(5-(pyridin-4-yl)-1,3,4-thiadiazol-2-yl)urea",83,favorites,SC,NA,144.0,mg,InterBioScreen,1,593.0,100.0
COc1cccc(c1)NC(=O)Nc2nnc(s2)c3ccncc3,133038511,1.000000000000000,0.127709095633746,1456962,1456961,61,OSSK_345492,NA,NA,163,standard,NA,NA,104.0,mg,Princeton BioMolecular Research,3,NA,NA
COc1cccc(c1)NC(=O)Nc2nnc(s2)c3ccncc3,165872628,1.000000000000000,0.127709095633746,1456962,1456961,119,STK044659,NA,NA,1529,favorites,Historical,NA,77.0,mg,Vitas M Labs,1,233.0,100.0
COc1cccc(c1)NC(=O)Nc2nnc(s2)c3ccncc3,168569274,1.000000000000000,0.127709095633746,1456962,1456961,7,5133-0170,NA,NA,9,favorites,DC,NA,0.0,mg,ChemDiv,1,1205.0,1000.0
COc1cccc(c1)NC(=O)Nc2nnc(s2)c3ccncc3,172176029,1.000000000000000,0.127709095633746,1456962,1456961,11,BAS 04864427,NA,NA,654,favorites,NA,NA,NA,NA,ASINEX - SC,1,NA,NA
c1cc(cc(c1)F)c2[nH]c3cc(c(cc3n2)N4CCOCC4)N5CCOCC5,154853700,0.363636363636364,0.109823495531919,2378720,2378719,104,5908548,NA,"2-(3-fluorophenyl)-5,6-di-4-morpholinyl-1H-benzimidazole",994,favorites,4,NA,1.0,mg,ChemBridge,1,151.0,20.0
COc1ccc(cc1)Nc2c3c(csc3ncn2)c4ccccc4,103662630,1.000000000000000,0.110575780798771,2116328,2116327,48,STOCK3S-44272,NA,"N-(4-methoxyphenyl)-5-phenylthieno[2,3-d]pyrimidin-4-amine",83,favorites,SCD,NA,300.0,mg,InterBioScreen,1,296.0,100.0
COc1ccc(cc1)Nc2c3c(csc3ncn2)c4ccccc4,105528319,1.000000000000000,0.110575780798771,5640794,2116327,64,7013050300,NA,NA,516,standard,NA,NA,363.0,mg,Otava,3,NA,NA
COc1ccc(cc1)Nc2c3c(csc3ncn2)c4ccccc4,146595399,1.000000000000000,0.110575780798771,2116328,2116327,42,F1126-0441,NA,NA,652,favorites,General,NA,1.0,mg,Life Chemicals,1,400.0,100.0
COc1ccc(cc1)Nc2c3c(csc3ncn2)c4ccccc4,150976802,1.000000000000000,0.110575780798771,2116328,2116327,40,Z31202230,NA,NA,1018,favorites,HTS_Collection,NA,113.8,mg,Enamine Screening Compounds,1,272.0,100.0
COc1ccc(cc1)Nc2c3c(csc3ncn2)c4ccccc4,166010251,1.000000000000000,0.110575780798771,2116328,2116327,119,STK106101,NA,NA,1529,favorites,Historical,NA,129.0,mg,Vitas M Labs,1,233.0,100.0
COc1ccc(cc1)Nc2c3c(csc3ncn2)c4ccccc4,177533228,1.000000000000000,0.110575780798771,2116328,2116327,104,5933400,NA,"N-(4-methoxyphenyl)-5-phenylthieno[2,3-d]pyrimidin-4-amine",994,favorites,4,NA,1.0,mg,ChemBridge,1,151.0,20.0
COc1ccc(cc1)Nc2c3c(csc3ncn2)c4ccccc4,190055009,1.000000000000000,0.110575780798771,2116328,2116327,1380,STT-00037745,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
COc1cc2c(cc1OC)ncnc2NCc3ccccc3,113034396,1.000000000000000,0.118407164714273,4862503,4862502,48,STOCK7S-01127,NA,"N-benzyl-6,7-dimethoxyquinazolin-4-amine",83,favorites,SCD,NA,300.0,mg,InterBioScreen,1,296.0,100.0
COc1cc2c(cc1OC)ncnc2NCc3ccccc3,166751962,1.000000000000000,0.118407164714273,4862503,4862502,119,STK940936,NA,NA,1529,favorites,Historical,NA,59.0,mg,Vitas M Labs,1,233.0,100.0
COc1cc2c(cc1OC)ncnc2NCc3ccccc3,174187514,1.000000000000000,0.118407164714273,4862503,4862502,1432,11N-104,21561-11-5,NA,1781,favorites,NA,NA,NA,NA,Key Organics/BIONET - Screening and Fragments,1,NA,NA
CSc1cccc(c1)Nc2c3ccccc3ncn2,179668747,1.000000000000000,0.112509420569539,179668746,179668745,64,1742937,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
CCCCOc1nccc(n1)Nc2ccccc2C(=O)O,103536774,1.000000000000000,0.111202084342860,4396338,4396337,48,STOCK1S-56592,NA,2-((2-butoxypyrimidin-4-yl)amino)benzoic acid,83,favorites,SC,NA,192.0,mg,InterBioScreen,1,593.0,100.0
CCCCOc1nccc(n1)Nc2ccccc2C(=O)O,166867989,1.000000000000000,0.111202084342860,4396338,4396337,119,STL297947,NA,NA,1529,favorites,Historical,NA,63.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)c2cc(c3c(c(sc3n2)C(=O)N)N)c4ccco4,103596155,1.000000000000000,0.119032652188476,1129902,1129901,48,STOCK2S-58659,NA,"3-amino-4-(furan-2-yl)-6-phenylthieno[2,3-b]pyridine-2-carboxamide",83,favorites,SC,NA,264.0,mg,InterBioScreen,1,593.0,100.0
c1ccc(cc1)c2cc(c3c(c(sc3n2)C(=O)N)N)c4ccco4,137916728,1.000000000000000,0.119032652188476,1129902,1129901,40,Z57195671,NA,NA,1018,favorites,Advanced_Collection,NA,175.8,mg,Enamine Screening Compounds,1,408.0,100.0
c1ccc(cc1)c2cc(c3c(c(sc3n2)C(=O)N)N)c4ccco4,166476130,1.000000000000000,0.119032652188476,1129902,1129901,119,STK805742,NA,NA,1529,favorites,Historical,NA,60.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)c2cc(c3c(c(sc3n2)C(=O)N)N)c4ccco4,168569106,1.000000000000000,0.119032652188476,1129902,1129901,7,4296-0690,NA,NA,9,favorites,DC,NA,0.0,mg,ChemDiv,1,1205.0,1000.0
CCN(CC)CCNc1c2c(cn(c2ncn1)c3ccc(cc3)OC)c4ccccc4,190150383,0.505376344086022,0.127998043622676,33381975,33381974,1380,STT-00167577,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
CC(C)(C)c1cc(no1)NC(=O)Cc2ccccc2,140605171,0.809523809523810,0.154750988367005,20383270,20383269,7,Y200-4372,NA,NA,9,favorites,DC,NA,19.0,mg,ChemDiv,1,1205.0,1000.0
CC(C)(C)c1cc(no1)NC(=O)Cc2ccccc2,143269532,0.809523809523810,0.154750988367005,20383270,20383269,61,OSSL_246674,NA,NA,163,standard,NA,NA,170.0,mg,Princeton BioMolecular Research,3,NA,NA
CC(C)(C)c1cc(no1)NC(=O)Cc2ccccc2,153637065,0.809523809523810,0.154750988367005,20383270,20383269,332,IVK/0033266,NA,NA,778,standard,NA,NA,NA,NA,Alinda Chemical,3,NA,NA
CC(C)(C)c1cc(no1)NC(=O)Cc2ccccc2,155151422,0.809523809523810,0.154750988367005,20383270,20383269,104,9086399,NA,N-(5-tert-butyl-3-isoxazolyl)-2-phenylacetamide,994,favorites,3,NA,5.0,mg,ChemBridge,1,289.0,50.0
CC(C)(C)c1cc(no1)NC(=O)Cc2ccccc2,166464440,0.809523809523810,0.154750988367005,20383270,20383269,119,STK492309,NA,NA,1529,favorites,Historical,NA,120.0,mg,Vitas M Labs,1,233.0,100.0
COc1c(cc2c(c1O)c(=O)c(co2)c3ccc(cc3)O)O,147020154,1.000000000000000,0.101112062061375,5757342,5757341,9,NP-005651,NA,tectorigenin,691,preferred,MEGxpB,NA,100.0,mg,Analyticon Discovery,2,8511.0,100.0
c1ccc(cc1)NC(=O)c2c(nccn2)N,127396069,0.612244897959184,0.131019486111236,35479753,35479752,40,Z224484568,NA,NA,1018,favorites,HTS_Collection,NA,43.6,mg,Enamine Screening Compounds,1,272.0,100.0
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)Cl,105501706,0.803921568627451,0.093981285259888,1103453,1103452,64,0125240114,NA,NA,516,standard,NA,NA,11.0,mg,Otava,3,NA,NA
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)Cl,108362056,0.803921568627451,0.093981285259888,1103453,1103452,42,F0196-0181,NA,NA,652,favorites,General,NA,24.0,mg,Life Chemicals,1,400.0,100.0
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)Cl,112296222,0.803921568627451,0.093981285259888,1103453,1103452,48,STOCK1N-10858,NA,"3-(4-chlorophenyl)-5,7-dihydroxy-4H-chromen-4-one",83,favorites,RDNC,NA,111.0,mg,InterBioScreen,1,1425.0,100.0
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)Cl,167113633,0.803921568627451,0.093981285259888,1103453,1103452,119,STL426073,NA,NA,1529,favorites,Historical,NA,1000.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)n2cc(c(n2)c3ccc(cc3)F)C(=O)Nc4ccc(cc4)Cl,138886502,1.000000000000000,0.132332802297273,43825032,43825031,580,PB28239561,NA,NA,1095,standard,NA,NA,780.0,mg,UORSY,3,NA,NA
c1ccc(cc1)n2cc(c(n2)c3ccc(cc3)F)C(=O)Nc4ccc(cc4)Cl,177540487,1.000000000000000,0.132332802297273,43825032,43825031,104,6525857,NA,N-(4-chlorophenyl)-3-(4-fluorophenyl)-1-phenyl-1H-pyrazole-4-carboxamide,994,favorites,4,NA,1.0,mg,ChemBridge,1,151.0,20.0
CCn1c2ccccc2nc1c3c(non3)N,163665883,0.607843137254902,0.080688177806889,1360661,1360660,40,Z1892061696,NA,NA,1018,favorites,Advanced_Collection,NA,385.3,mg,Enamine Screening Compounds,1,408.0,100.0
CCS(=O)(=O)Nc1cccc(c1)CN2CCCCC2,155476709,0.506666666666667,0.120913990644795,49966542,49966541,580,PB1765838788,NA,NA,1095,standard,NA,NA,NA,NA,UORSY,3,NA,NA
c1cc(ccc1/C=C\2/c3cc(ccc3NC2=O)Br)C(=O)O,133442916,0.603174603174603,0.115657674867660,26688919,26688918,61,OSSL_047709,NA,"4-(5-Bromo-2-oxo-1,2-dihydro-indol-3-ylidenemethyl)-benzoic acid",163,standard,NA,NA,140.0,mg,Princeton BioMolecular Research,3,NA,NA
c1cc(ccc1/C=C\2/c3cc(ccc3NC2=O)Br)C(=O)O,166232017,0.603174603174603,0.115657674867660,26688919,26688918,119,STK326189,NA,NA,1529,favorites,Advanced,NA,140.0,mg,Vitas M Labs,1,274.0,100.0
Cc1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccccc4,150902829,1.000000000000000,0.128956087182545,2397745,2397744,40,Z27783017,NA,NA,1018,favorites,HTS_Collection,NA,358.6,mg,Enamine Screening Compounds,1,272.0,100.0
Cc1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccccc4,154916354,1.000000000000000,0.128956087182545,2397745,2397744,104,6510692,NA,"3-(4-methylphenyl)-N,1-diphenyl-1H-pyrazole-4-carboxamide",994,favorites,3,NA,2.0,mg,ChemBridge,1,289.0,50.0
c1cc(ccc1CSc2nnc(s2)NC(=O)c3ccc(cc3)Cl)F,150923289,1.000000000000000,0.131408781099964,35679514,35679513,40,Z28653510,NA,NA,1018,favorites,HTS_Collection,NA,300.0,mg,Enamine Screening Compounds,1,272.0,100.0
CCCCc1c(c2ccccc2o1)C(=O)c3ccc(cc3)O,146131030,0.573770491803279,0.124447743191199,1238355,1238354,7,3039-0682,NA,NA,9,favorites,DC,NA,5.0,mg,ChemDiv,1,1205.0,1000.0
c1cc2c(c(sc2nc1)C(=O)N)N,100184964,1.000000000000000,0.120308495008097,7616001,7616000,7,C201-0952,NA,NA,9,favorites,DC,NA,122.0,mg,ChemDiv,1,1205.0,1000.0
c1cc2c(c(sc2nc1)C(=O)N)N,104376603,1.000000000000000,0.120308495008097,7616001,7616000,27,A4225/0179982,NA,NA,50,standard,NA,NA,200.0,mg,Chemical Block,3,NA,NA
c1cc2c(c(sc2nc1)C(=O)N)N,133523396,1.000000000000000,0.120308495008097,7616001,7616000,61,OSSL_255857,NA,"3-Amino-thieno[2,3-b]pyridine-2-carboxylic acid amide",163,standard,NA,NA,1034.0,mg,Princeton BioMolecular Research,3,NA,NA
c1cc2c(c(sc2nc1)C(=O)N)N,155187356,1.000000000000000,0.120308495008097,7616001,7616000,104,4033465,NA,"3-aminothieno[2,3-b]pyridine-2-carboxamide",994,favorites,1,NA,30.0,mg,ChemBridge,1,217.0,100.0
c1cc2c(c(sc2nc1)C(=O)N)N,162139150,1.000000000000000,0.120308495008097,7616001,7616000,42,F3382-2956,NA,NA,652,favorites,General,NA,9.0,mg,Life Chemicals,1,400.0,100.0
c1cc2c(c(sc2nc1)C(=O)N)N,166091516,1.000000000000000,0.120308495008097,7616001,7616000,119,STK398340,NA,NA,1529,favorites,Historical,NA,970.0,mg,Vitas M Labs,1,233.0,100.0
c1cc2c(c(sc2nc1)C(=O)N)N,190301379,1.000000000000000,0.120308495008097,7616001,7616000,1380,STT-00335632,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
c1cc2c([nH]nc2NC(=O)C3CC3)nc1,181172346,0.492307692307692,0.128360060073907,181172345,181172344,64,5639273,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,158334079,0.711111111111111,0.118874086699445,876446,876445,61,OSSL_882628,NA,4-(4-Methyl-piperazin-1-ylmethyl)-N-[4-methyl-3-(4-pyridin-3-yl-pyrimidin-2-ylamino)-phenyl]-benzamide,163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,163464289,0.711111111111111,0.118874086699445,876446,876445,829,FCG1551819468,NA,NA,1319,standard,NA,NA,NA,NA,FCH Group,3,NA,NA
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,163685418,0.711111111111111,0.118874086699445,876446,876445,40,Z1551429727,NA,NA,1018,favorites,Advanced_Collection,NA,NA,NA,Enamine Screening Compounds,1,408.0,100.0
Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,164491172,0.711111111111111,0.118874086699445,876446,876445,332,IVK/0069366,NA,NA,778,standard,NA,NA,NA,NA,Alinda Chemical,3,NA,NA
c1ccc(cc1)c2csc3c2c(ncn3)Nc4ccc(cc4)Br,179142307,1.000000000000000,0.080320454335784,179142306,179142305,64,1235470,NA,NA,1818,standard,Tangible SC,HCl,NA,NA,Otava,3,440.0,50.0
c1ccc(cc1)c2csc3c2c(ncn3)Nc4ccc(cc4)Br,179192664,1.000000000000000,0.080320454335784,179192663,179142305,64,1253340,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
CN1CCN(CC1)c2ccc(cc2)NCC(=O)Nc3cccc(c3)OC,182935947,0.425531914893617,0.122728038750644,182935946,182935945,64,9171448,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
CC(=O)c1cn(c2c1cccc2)CCC(=O)NCCc3c[nH]c4c3cccc4,96549661,0.438775510204082,0.115544833664065,30498440,30498439,7,Y041-9132,NA,NA,9,favorites,DC,NA,NA,NA,ChemDiv,1,1205.0,1000.0
CC(=O)c1cn(c2c1cccc2)CCC(=O)NCCc3c[nH]c4c3cccc4,109913154,0.438775510204082,0.115544833664065,30498440,30498439,1380,STT-00432335,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
CC(=O)c1cn(c2c1cccc2)CCC(=O)NCCc3c[nH]c4c3cccc4,113026886,0.438775510204082,0.115544833664065,30498440,30498439,48,STOCK1N-74794,NA,N-(2-(1H-indol-3-yl)ethyl)-3-(3-acetyl-1H-indol-1-yl)propanamide,83,favorites,DNC,NA,300.0,mg,InterBioScreen,1,753.0,100.0
CC(=O)c1cn(c2c1cccc2)CCC(=O)NCCc3c[nH]c4c3cccc4,147159692,0.438775510204082,0.115544833664065,30498440,30498439,64,6242445,NA,NA,516,standard,NA,NA,40.0,mg,Otava,3,NA,NA
CC(=O)c1cn(c2c1cccc2)CCC(=O)NCCc3c[nH]c4c3cccc4,165937360,0.438775510204082,0.115544833664065,30498440,30498439,119,STL469081,NA,NA,1530,favorites,Historical,NA,55.0,mg,Vitas M Labs,1,233.0,100.0
